37.8128921,-122.4403304,40.76,0.240466234
37.8129166,-122.4402942,40.59,2.277235603
37.812941,-122.4402581,40.84,1.83637E-05
37.8129655,-122.4402219,40.7,0.727695628
37.8129894,-122.4401856,40.83,0.004239529
37.8130133,-122.4401487,40.71,0.628504307
37.8130373,-122.440112,40.37,7.609982474
37.8130614,-122.4400751,40.76,0.240466234
37.8130855,-122.4400381,41.25,5.859861877
37.8131096,-122.4400012,41.29,6.979808514
37.8131338,-122.4399638,41.28,6.692625169
37.8131578,-122.4399262,41.12,2.81194991
37.8131817,-122.4398878,41.84,26.17500675
37.8132056,-122.4398491,42.37,36.9363108
37.8132291,-122.4398102,42.52,36.56613985
37.8132533,-122.4397712,42.38,36.96329697
37.8132774,-122.4397321,41.85,26.51010602
37.8133014,-122.4396929,42.46,36.91303792
37.8133254,-122.4396538,41.91,28.44882042
37.8133488,-122.439615,42.18,35.05224392
37.8133723,-122.4395757,42.05,32.37172745
37.8133953,-122.4395362,41.71,21.58965558
37.8134175,-122.439496,41.47,12.81757527
37.8134394,-122.4394558,41.46,12.46662155
37.8134603,-122.4394154,41.72,21.95381687
37.8134808,-122.4393741,41.64,19.01413537
37.8135005,-122.4393323,41.69,20.85777168
37.8135194,-122.4392898,41.73,22.31659668
37.8135375,-122.4392465,42.04,32.12416332
37.813554,-122.4392027,41.89,27.81714293
37.8135707,-122.4391582,41.95,29.66344234
37.8135875,-122.4391137,41.77,23.75100849
37.8136043,-122.439069,42.94,27.59253501
37.8136212,-122.4390244,42.18,35.05224392
37.8136379,-122.4389805,41.58,16.79661762
37.8136559,-122.438937,41.63,18.64420012
37.8136753,-122.4388949,41.37,9.433136324
37.8136957,-122.4388541,40.97,0.615101995
37.8137166,-122.4388138,41.17,3.869176495
37.8137374,-122.4387746,40.53,3.458408974
37.813759,-122.4387357,40.47,4.855921461
37.8137806,-122.4386971,40.33,8.839950874
37.8138022,-122.4386585,40.61,1.934617365
37.8138236,-122.4386197,40.49,4.367225996
37.8138438,-122.4385807,40.35,8.216741164
37.8138644,-122.4385413,40.75,0.303576401
37.8138847,-122.4385014,40.68,0.947361805
37.8139048,-122.4384613,40.33,8.839950874
37.8139247,-122.438421,40.67,1.067748797
37.813944,-122.4383808,40.71,0.628504307
37.8139639,-122.4383404,40.55,3.039741331
37.8139844,-122.4383004,40.76,0.240466234
37.8140051,-122.4382605,40.91,0.177384872
37.814026,-122.4382211,40.3,9.803423355
37.814047,-122.4381823,40.24,11.82068307
37.814069,-122.4381437,40.47,4.855921461
37.8140914,-122.4381057,40.47,4.855921461
37.8141144,-122.4380682,40.65,1.329389845
37.8141378,-122.438031,40.57,2.645806803
37.8141607,-122.4379941,40.99,0.818589356
37.8141842,-122.4379568,40.81,0.034871386
37.8142077,-122.4379192,41.45,12.11808109
37.8142309,-122.4378815,41.14,3.216588102
37.8142543,-122.4378437,41.02,1.176743439
37.8142771,-122.4378059,41.18,4.098528632
37.8143001,-122.4377675,41.35,8.795528151
37.8143231,-122.437729,41.58,16.79661762
37.8143461,-122.4376905,41.43,11.42879662
37.814369,-122.4376518,41.29,6.979808514
37.8143912,-122.437613,41.42,11.08832831
37.8144134,-122.4375734,41.25,5.859861877
37.8144356,-122.4375334,41.92,28.75875285
37.8144574,-122.4374931,42.26,36.15723508
37.8144789,-122.4374524,41.78,24.10471737
37.8144996,-122.4374117,41.73,22.31659668
37.8145209,-122.4373711,41.89,27.81714293
37.8145424,-122.4373307,41.29,6.979808514
37.814564,-122.4372905,41.6,17.53464021
37.8145861,-122.437251,41.47,12.81757527
37.8146085,-122.4372127,40.9,0.129938006
37.8146321,-122.4371752,40.73,0.451603562
37.814656,-122.4371382,41.05,1.597242538
37.8146798,-122.4371014,40.45,5.366444542
37.8147035,-122.4370644,40.43,5.89797851
37.8147267,-122.4370272,40.69,0.833995633
37.8147502,-122.43699,40.81,0.034871386
37.8147739,-122.436953,40.37,7.609982474
37.8147974,-122.4369158,40.71,0.628504307
37.8148211,-122.4368785,40.35,8.216741164
37.8148449,-122.4368416,40.87,0.031745298
37.8148693,-122.4368051,40.6,2.102647123
37.8148947,-122.4367697,40.85,0.003196944
37.8149205,-122.436735,40.56,2.8396421
37.8149465,-122.4367004,40.8,0.061269824
37.8149724,-122.4366654,40.86,0.013773999
37.8149988,-122.4366307,41.17,3.869176495
37.8150256,-122.4365962,41.65,19.38386498
37.8150527,-122.4365618,41.51,14.24270205
37.8150799,-122.4365272,41.74,22.67784991
37.8151072,-122.4364918,41.95,29.66344234
37.8151346,-122.4364567,42.03,31.87114972
37.8151625,-122.4364223,41.77,23.75100849
37.8151907,-122.4363884,41.73,22.31659668
37.8152189,-122.4363548,41.86,26.84200136
37.8152474,-122.436321,41.91,28.44882042
37.8152754,-122.4362872,41.98,30.5279555
37.8153033,-122.4362531,41.72,21.95381687
37.8153308,-122.4362186,41.98,30.5279555
37.8153577,-122.4361834,41.77,23.75100849
37.8153842,-122.4361472,42.1,33.52441851
37.8154097,-122.4361103,41.82,25.49573378
37.8154345,-122.4360728,41.85,26.51010602
37.8154585,-122.4360346,41.58,16.79661762
37.8154816,-122.4359957,41.12,2.81194991
37.8155037,-122.4359556,41.32,7.868537441
37.8155253,-122.4359155,41.9,28.13490859
37.8155468,-122.4358751,41.81,25.15183177
37.8155683,-122.4358347,41.66,19.75324106
37.8155903,-122.4357948,41.42,11.08832831
37.8156133,-122.4357556,41.73,22.31659668
37.8156371,-122.4357177,41.65,19.38386498
37.8156617,-122.4356808,41.56,16.06132007
37.815687,-122.4356448,41.41,10.75082457
37.8157131,-122.4356097,41.3,7.271599783
37.8157408,-122.4355762,41.05,1.597242538
37.8157685,-122.4355436,40.74,0.373964895
37.815796,-122.4355109,41.09,2.252241838
37.8158234,-122.4354781,40.6,2.102647123
37.8158507,-122.435445,40.74,0.373964895
37.8158782,-122.4354118,40.79,0.095043509
37.8159049,-122.435378,41.06,1.75100815
37.8159312,-122.4353437,40.84,1.83637E-05
37.8159568,-122.4353085,41.08,2.078573311
37.8159818,-122.4352727,41.04,1.450237803
37.816007,-122.4352369,40.83,0.004239529
37.8160305,-122.4351996,40.67,1.067748797
37.8160538,-122.4351623,40.76,0.240466234
37.8160773,-122.4351253,40.54,3.246024459
37.8161012,-122.4350888,40.2,13.22074588
37.816127,-122.4350538,40.33,8.839950874
37.8161526,-122.4350192,40.87,0.031745298
37.8161793,-122.4349858,40.42,6.171360121
37.8162066,-122.4349535,40.39,7.02064549
37.8162341,-122.4349212,40.84,1.83637E-05
37.8162627,-122.4348897,40.81,0.034871386
37.8162901,-122.4348572,40.48,4.60879558
37.8162901,-122.4348572,40.48,4.60879558
37.8163172,-122.4348247,40.57,2.645806803
37.816344,-122.4347916,40.66,1.195108458
37.8163705,-122.434758,41.23,5.329780662
37.8163974,-122.4347246,40.24,11.82068307
37.8164229,-122.4346899,40.29,10.13171062
37.8164478,-122.4346546,40.35,8.216741164
37.8164722,-122.4346185,40.47,4.855921461
37.8164963,-122.4345821,41.03,1.310052746
37.8165213,-122.4345462,40.89,0.08983892
37.8165454,-122.4345091,41.12,2.81194991
37.8165698,-122.4344723,40.85,0.003196944
37.816595,-122.4344367,40.91,0.177384872
37.8166207,-122.4344018,41.1,2.432409252
37.8166478,-122.4343687,41.07,1.911473136
37.8166742,-122.4343345,40.9,0.129938006
37.8167007,-122.4343006,40.89,0.08983892
37.8167269,-122.4342661,41.05,1.597242538
37.8167528,-122.4342311,40.94,0.36360772
37.8167798,-122.4341978,40.79,0.095043509
37.8168056,-122.4341632,40.85,0.003196944
37.816831,-122.4341281,40.74,0.373964895
37.8168557,-122.434092,40.84,1.83637E-05
37.81688,-122.4340552,41.05,1.597242538
37.8169049,-122.4340193,41.28,6.692625169
37.8169286,-122.4339818,41.02,1.176743439
37.8169521,-122.4339442,40.87,0.031745298
37.8169754,-122.4339065,40.57,2.645806803
37.8169984,-122.4338688,40.5,4.131309333
37.8170228,-122.4338325,41.32,7.868537441
37.8170463,-122.4337955,41.21,4.820768988
37.81707,-122.4337594,39.99,20.90946988
37.8170939,-122.4337238,39.55,34.17241447
37.8171179,-122.4336885,39.71,30.28467722
37.8171432,-122.4336545,39.73,29.70496948
37.8171674,-122.4336195,39.72,29.9971227
37.8171918,-122.4335848,39.95,22.36759275
37.8172165,-122.4335502,39.96,22.00501926
37.8172415,-122.4335157,40.37,7.609982474
37.8172679,-122.4334824,40.26,11.13612377
37.8172931,-122.4334475,40.59,2.277235603
37.8173184,-122.4334123,40.52,3.676809925
37.8173438,-122.4333768,40.4,6.732805896
37.8173689,-122.433341,41.21,4.820768988
37.8173946,-122.4333056,40.97,0.615101995
37.8174188,-122.4332688,40.45,5.366444542
37.8174427,-122.4332316,41.36,9.112454791
37.8174661,-122.4331943,40.52,3.676809925
37.8174892,-122.4331567,40.88,0.057103653
37.8175127,-122.4331196,40.39,7.02064549
37.8175344,-122.4330813,40.33,8.839950874
37.8175556,-122.4330425,40.36,7.911244139
37.8175761,-122.4330034,40.12,16.1130075
37.8175967,-122.4329647,40.06,18.32633688
37.8176182,-122.4329264,40.02,19.80524901
37.8176391,-122.4328877,39.78,28.17937471
37.8176608,-122.4328501,39.72,29.9971227
37.8176836,-122.4328139,39.73,29.70496948
37.8177076,-122.4327788,39.91,23.80097622
37.8177328,-122.4327449,39.85,25.88466613
37.8177575,-122.4327105,39.8,27.54116935
37.8177825,-122.4326761,40.05,18.69633065
37.8178075,-122.4326415,40.37,7.609982474
37.8178328,-122.4326072,39.87,25.20045154
37.8178592,-122.4325737,40.21,12.86721035
37.8178846,-122.4325399,39.87,25.20045154
37.8179096,-122.432506,39.84,26.22241092
37.8179343,-122.4324713,39.94,22.72861925
37.8179584,-122.4324363,39.85,25.88466613
37.8179833,-122.4324018,39.48,35.39075966
37.8180074,-122.4323673,39.33,36.86655271
37.8180314,-122.4323332,38.75,27.8680048
37.8180546,-122.4322987,38.91,32.41064616
37.8180777,-122.432264,38.79,29.11290294
37.8181008,-122.4322288,39.06,35.39353056
37.8181235,-122.4321936,38.77,28.49845157
37.8181464,-122.4321585,38.81,29.71037594
37.8181696,-122.4321236,38.78,28.80773873
37.8181938,-122.4320898,39.17,36.63190641
37.8182188,-122.4320565,39.03,34.91097479
37.8182441,-122.432024,38.74,27.54709738
37.8182695,-122.4319915,38.79,29.11290294
37.8182951,-122.4319594,38.82,30.00244574
37.8183205,-122.4319268,39.2,36.81946975
37.818346,-122.4318935,39.29,36.98506579
37.818371,-122.4318602,39.21,36.8673662
37.8183958,-122.4318268,39.08,35.68155575
37.8184204,-122.4317932,38.89,31.91180673
37.8184447,-122.4317594,39.14,36.37908778
37.8184689,-122.4317248,39.22,36.90791595
37.8184925,-122.4316902,38.89,31.91180673
37.8185156,-122.4316554,38.88,31.65428977
37.8185386,-122.4316202,38.92,32.65176909
37.8185614,-122.431585,38.63,23.80748635
37.8185841,-122.4315494,38.46,17.59349291
37.8186067,-122.4315146,38.25,10.13777166
37.8186292,-122.43148,38.19,8.222390772
37.8186516,-122.4314456,38.05,4.371612004
37.818674,-122.4314115,38.02,3.6808768
37.8186963,-122.4313772,37.69,0.003071865
37.8187185,-122.4313434,37.5,1.44760151
37.8187407,-122.4313098,37.54,0.92883525
37.8187634,-122.4312769,37.15,10.07919832
37.8187866,-122.4312446,37.43,2.615519
37.8188104,-122.4312124,37.44,2.429042134
37.8188346,-122.4311806,37.49,1.594481516
37.8188589,-122.4311489,38.12,6.176427508
37.8188835,-122.4311172,37.92,1.77611777
37.8189084,-122.4310857,38.04,4.135590661
37.8189337,-122.4310545,38.12,6.176427508
37.8189598,-122.4310244,38,3.249870375
37.8189864,-122.4309953,38.11,5.902954337
37.8190132,-122.4309666,37.77,0.185618607
37.8190404,-122.4309384,37.93,1.937643877
37.819068,-122.4309104,37.95,2.280502999
37.8190957,-122.4308826,38.13,6.454829944
37.8191233,-122.430855,37.89,1.331920456
37.8191508,-122.4308272,38.05,4.371612004
37.8191781,-122.4307991,38.07,4.860511524
37.8192051,-122.4307698,38.31,12.17342421
37.8192318,-122.4307405,38.03,3.905314891
37.8192579,-122.4307106,38.19,8.222390772
37.8192833,-122.4306799,37.62,0.23108859
37.8193081,-122.4306483,38.15,7.025975253
37.8193324,-122.4306156,38,3.249870375
37.8193559,-122.4305825,38.07,4.860511524
37.819379,-122.4305488,38.04,4.135590661
37.8194018,-122.4305147,37.96,2.461698875
37.8194248,-122.4304811,37.93,1.937643877
37.819448,-122.4304474,37.86,0.94950969
37.8194717,-122.4304146,37.73,0.03528967
37.8194958,-122.4303824,37.95,2.280502999
37.8195205,-122.430351,37.82,0.538087149
37.8195455,-122.4303202,37.59,0.438754255
37.8195709,-122.4302896,37.67,0.031348621
37.8195965,-122.4302596,37.65,0.089171278
37.819622,-122.4302297,37.67,0.031348621
37.8196476,-122.4301995,37.78,0.241559552
37.8196729,-122.4301688,37.95,2.280502999
37.8196982,-122.4301375,37.87,1.070025186
37.8197233,-122.430106,37.98,2.843260903
37.8197482,-122.4300743,38.21,8.845746971
37.819773,-122.4300425,38.05,4.371612004
37.8197976,-122.4300104,38.32,12.52235837
37.8198221,-122.4299779,38.58,22.01169138
37.8198462,-122.4299453,37.89,1.331920456
37.8198699,-122.4299123,37.98,2.843260903
37.8198934,-122.4298788,38.27,10.80437319
37.8199168,-122.4298452,38.51,19.44272129
37.8199401,-122.4298108,38.56,21.2825303
37.8199633,-122.4297766,38.42,16.11974629
37.8199863,-122.4297424,38.67,25.20678515
37.8200094,-122.4297082,38.46,17.59349291
37.8200321,-122.4296739,38.38,14.66122517
37.820055,-122.4296393,38.41,15.75332206
37.8200775,-122.4296049,37.99,3.043474437
37.8200999,-122.4295702,38.22,9.163280162
37.8201224,-122.4295358,38.06,4.613284513
37.8201447,-122.4295017,37.95,2.280502999
37.8201676,-122.429468,37.54,0.92883525
37.8201904,-122.4294346,37.69,0.003071865
37.8202137,-122.4294017,37.55,0.816591511
37.8202374,-122.4293697,37.28,6.127486898
37.8202609,-122.4293377,37.75,0.095732688
37.8202846,-122.4293056,37.64,0.129135256
37.8203079,-122.4292733,37.3,5.587372607
37.8203313,-122.4292413,37.36,4.094264134
37.8203552,-122.4292097,37.48,1.748123504
37.8203799,-122.4291791,37.18,9.10659987
37.8204058,-122.4291497,37.52,1.174359716
37.8204317,-122.429121,37.22,7.862976896
37.8204574,-122.4290924,37.19,8.789743383
37.820483,-122.4290633,37.37,3.865018658
37.8205085,-122.4290342,37.06,13.16429488
37.8205348,-122.4290052,37.36,4.094264134
37.820561,-122.4289765,37.57,0.613365483
37.8205876,-122.4289484,37.31,5.325009276
37.8206145,-122.4289212,36.94,17.52785411
37.8206415,-122.4288944,36.83,21.58295538
37.820669,-122.4288678,37.07,12.81110873
37.8206959,-122.4288406,36.86,20.4835857
37.8207223,-122.428813,36.99,15.68834433
37.8207486,-122.4287848,37.19,8.789743383
37.8207744,-122.428756,37.06,13.16429488
37.8208003,-122.4287268,37.21,8.167807513
37.8208253,-122.4286968,37.11,11.42251766
37.8208497,-122.4286663,37.01,14.95938469
37.8208735,-122.4286353,36.91,18.63740488
37.8208967,-122.4286036,36.9,19.00734253
37.8209201,-122.4285716,36.86,20.4835857
37.8209429,-122.4285396,36.83,21.58295538
37.8209658,-122.4285079,36.44,33.52045253
37.8209893,-122.428477,36.55,30.80158174
37.8210134,-122.428447,36.19,36.85939437
37.8210382,-122.4284179,36.49,32.3672304
37.821063,-122.4283891,36.44,33.52045253
37.821088,-122.4283604,36.43,33.73343044
37.8211129,-122.4283319,36.4,34.33547663
37.8211377,-122.4283031,36.36,35.04920772
37.8211626,-122.428274,36.32,35.65708035
37.8211872,-122.4282448,36.19,36.85939437
37.8212114,-122.4282152,36.27,36.26220063
37.8212356,-122.4281855,36.29,36.04114997
37.8212595,-122.4281553,36.46,33.07656036
37.8212833,-122.4281246,36.47,32.84582365
37.8213066,-122.4280939,36.42,33.94031519
37.8213299,-122.428063,36.47,32.84582365
37.8213533,-122.4280323,36.35,35.21126377
37.821377,-122.4280023,36.07,36.87431669
37.8214011,-122.4279727,36.11,36.98758944
37.8214248,-122.4279431,36.12,36.99744159
37.8214487,-122.427914,35.69,30.33526618
37.8214731,-122.4278861,35.65,29.16111628
37.8214974,-122.4278584,35.58,26.94702582
37.8215222,-122.427831,35.28,16.17819666
37.8215468,-122.4278037,35.36,19.13193499
37.821571,-122.4277761,35.1,9.861487156
37.8215948,-122.427748,34.98,6.220440215
37.8216183,-122.4277196,35.05,8.271440758
37.8216417,-122.4276907,34.93,4.900392448
37.8216645,-122.4276616,34.79,1.963982663
37.821687,-122.4276327,34.68,0.552287284
37.8217093,-122.4276039,34.5,0.122277975
37.8217314,-122.4275749,34.23,3.829045851
37.8217535,-122.4275457,34.03,9.375904637
37.8217749,-122.4275171,33.59,25.09046174
37.8217958,-122.4274886,32.85,36.31265273
37.8218161,-122.4274598,32.85,36.31265273
37.8218357,-122.4274309,32.27,21.0330043
37.8218546,-122.4274012,32.1,14.77659348
37.8218729,-122.4273714,31.63,1.669871418
37.8218905,-122.4273415,31.44,0.02143853
37.8219075,-122.4273113,31.53,0.479387137
37.821924,-122.4272811,31.39,0.024865283
37.8219397,-122.4272502,31.1,3.57171371
37.8219546,-122.4272191,30.9,9.00525748
37.8219684,-122.4271874,30.69,16.30473459
37.821981,-122.4271552,30.61,19.25933641
37.8219927,-122.4271228,30.2,32.53283459
37.8220035,-122.4270901,29.75,36.66616786
37.8220137,-122.4270579,29.26,25.71336998
37.8220233,-122.4270255,29.48,32.28251317
37.8220318,-122.4269931,29.31,27.37807181
37.8220387,-122.4269604,28.95,14.4724279
37.8220432,-122.4269271,28.37,0.337592454
37.8220451,-122.4268945,27.65,12.64315247
37.8220453,-122.4268622,27.58,15.14921823
37.8220449,-122.4268297,27.97,3.322406036
37.8220448,-122.4267973,27.63,13.34958729
37.8220434,-122.4267648,27.73,9.922176191
37.8220417,-122.4267342,27.66,12.29337863
37.8220387,-122.4267022,27.33,24.28208884
37.822034,-122.426671,27.11,31.216475
37.8220281,-122.4266403,26.99,34.04590173
37.8220217,-122.4266097,26.96,34.61928888
37.8220152,-122.4265792,27.01,33.6324254
37.8220082,-122.4265489,27.15,30.10202505
37.8220007,-122.4265188,27,33.84223191
37.8219923,-122.4264892,26.89,35.72841497
37.821983,-122.42646,26.9,35.59017228
37.8219735,-122.4264309,26.93,35.13466399
37.8219638,-122.4264019,27.26,26.67773629
37.8219539,-122.4263728,27.08,31.99930245
37.8219441,-122.4263436,27.18,29.21707691
37.8219339,-122.4263144,27.35,23.57472312
37.8219241,-122.4262849,27.45,19.93916606
37.8219143,-122.4262552,27.46,19.5700241
37.8219048,-122.4262254,27.62,13.7059657
37.8218954,-122.4261951,27.8,7.718824674
37.8218867,-122.4261649,27.99,2.911545822
37.8218785,-122.4261337,28.17,0.401306359
37.8218707,-122.4261021,28.54,2.550542911
37.8218629,-122.4260701,28.71,6.589557379
37.8218552,-122.4260379,28.94,14.11213219
37.8218469,-122.4260062,29.14,21.45717407
37.8218378,-122.425974,29.51,32.99770858
37.8218275,-122.4259419,29.83,36.99153049
37.8218163,-122.4259101,29.98,36.33104602
37.8218044,-122.425878,30.33,28.96201505
37.8217923,-122.4258464,30.61,19.25933641
37.8217793,-122.4258145,30.94,7.766766676
37.8217658,-122.4257826,31.1,3.57171371
37.8217521,-122.4257503,31.46,0.071824875
37.821738,-122.4257179,31.78,4.691435729
37.8217238,-122.4256853,32.25,20.29814277
37.8217099,-122.4256518,32.75,34.96504582
37.8216963,-122.4256174,33,36.99347794
37.8216836,-122.4255823,33.16,35.90015031
37.8216712,-122.4255465,33.52,27.43816335
37.8216592,-122.4255105,33.84,15.99618551
37.8216473,-122.4254736,34.19,4.776607196
37.8216355,-122.4254363,34.43,0.59840814
37.8216241,-122.4253985,34.69,0.645602788
37.8216127,-122.4253604,35.03,7.663181284
37.8216013,-122.4253223,35.34,18.39205856
37.8215894,-122.4252838,35.45,22.43183953
37.8215774,-122.4252452,35.6,27.59845242
37.8215649,-122.4252066,35.7,30.61725779
37.8215523,-122.4251678,36.11,36.98758944
37.8215403,-122.4251285,36.34,35.36663555
37.8215286,-122.4250885,36.55,30.80158174
37.8215168,-122.4250485,36.55,30.80158174
37.8215044,-122.4250084,36.76,24.09824093
37.8214915,-122.4249684,36.96,16.78985117
37.8214786,-122.4249285,37.14,10.41030855
37.8214654,-122.4248884,37.2,8.476770869
37.8214522,-122.4248481,37.18,9.10659987
37.8214394,-122.4248073,37.55,0.816591511
37.8214274,-122.4247661,37.72,0.016141311
37.8214161,-122.4247248,37.74,0.061823666
37.8214049,-122.4246829,37.8,0.375325544
37.8213938,-122.424641,38.02,3.6808768
37.8213829,-122.4245987,38.12,6.176427508
37.8213719,-122.4245563,38.21,8.845746971
37.8213608,-122.4245138,38.48,18.33313202
37.8213488,-122.4244713,38.65,24.51194466
37.8213361,-122.4244289,39,34.36935723
37.8213232,-122.4243867,38.56,21.2825303
37.8213097,-122.4243447,38.61,23.0945372
37.8212962,-122.4243025,39.01,34.55634281
37.8212818,-122.4242607,39.02,34.73690607
37.8212665,-122.4242192,39.2,36.81946975
37.8212508,-122.4241779,39.16,36.55484399
37.8212355,-122.4241362,38.98,33.97642079
37.8212201,-122.4240944,39.69,30.84553198
37.8212046,-122.4240525,39.34,36.81852149
37.821189,-122.4240111,39.23,36.94110278
37.8211734,-122.4239698,39.04,35.07847933
37.8211576,-122.423929,38.5,19.07303809
37.821142,-122.4238887,38.26,10.46946637
37.8211258,-122.4238489,37.95,2.280502999
37.8211095,-122.4238098,37.61,0.293037166
37.8210931,-122.4237711,37.61,0.293037166
37.8210766,-122.4237324,37.51,1.307542236
37.8210605,-122.4236936,37.46,2.075444927
37.8210445,-122.4236547,37.5,1.44760151
37.8210284,-122.4236158,37.79,0.30480363
37.8210124,-122.4235766,37.81,0.453097086
37.8209969,-122.4235371,37.85,0.836014157
37.8209824,-122.423497,37.81,0.453097086
37.8209677,-122.4234569,37.48,1.748123504
37.8209538,-122.4234164,37.72,0.016141311
37.82094,-122.4233758,37.8,0.375325544
37.8209262,-122.4233351,37.92,1.77611777
37.8209129,-122.4232942,37.72,0.016141311
37.8209004,-122.4232552,37.89,1.331920456
37.8208875,-122.4232139,37.94,2.105794707
37.8208747,-122.4231728,37.71,0.004386249
37.8208621,-122.4231316,37.59,0.438754255
37.8208499,-122.4230904,37.51,1.307542236
37.8208367,-122.4230497,37.62,0.23108859
37.8208234,-122.423009,37.94,2.105794707
37.8208098,-122.4229683,37.99,3.043474437
37.8207957,-122.4229277,38.06,4.613284513
37.8207815,-122.4228863,38.16,7.318489676
37.8207665,-122.4228455,38.63,23.80748635
37.8207512,-122.4228046,38.88,31.65428977
37.8207362,-122.4227632,38.98,33.97642079
37.8207219,-122.422721,39.28,36.99623186
37.8207079,-122.4226777,39.97,21.64104381
37.8206941,-122.4226347,39.83,26.55706684
37.8206805,-122.4225912,40.01,20.17404131
37.8206669,-122.4225477,39.85,25.88466613
37.8206536,-122.422504,40.1,16.84853561
37.8206413,-122.4224594,39.83,26.55706684
37.8206297,-122.4224148,40.09,17.21736414
37.8206193,-122.4223696,39.85,25.88466613
37.8206098,-122.4223242,40.45,5.366444542
37.8206008,-122.4222783,40.05,18.69633065
37.8205928,-122.4222317,40.61,1.934617365
37.8205852,-122.4221851,41.04,1.450237803
37.820578,-122.4221384,40.55,3.039741331
37.8205705,-122.4220919,41.22,5.072589432
37.8205632,-122.4220452,40.9,0.129938006
37.8205555,-122.4219984,40.59,2.277235603
37.8205476,-122.4219521,40.72,0.536461347
37.8205392,-122.421906,40.41,6.449673023
37.8205301,-122.4218603,40.16,14.6545779
37.8205205,-122.4218148,40.14,15.38129807
37.82051,-122.4217694,40.18,13.93400959
37.8204992,-122.4217246,40.06,18.32633688
37.8204878,-122.42168,40.27,10.79819412
37.8204763,-122.4216354,40.49,4.367225996
37.8204649,-122.4215905,40.37,7.609982474
37.8204534,-122.4215453,40.74,0.373964895
37.8204429,-122.4214998,41.13,3.011171343
37.8204325,-122.4214539,40.96,0.524069258
37.8204226,-122.4214076,41.4,10.4164204
37.8204139,-122.421361,40.54,3.246024459
37.8204059,-122.4213139,40.61,1.934617365
37.820399,-122.4212667,41,0.930962589
37.820393,-122.4212195,41.06,1.75100815
37.8203874,-122.4211719,41.32,7.868537441
37.8203822,-122.4211243,40.92,0.23216054
37.8203766,-122.4210768,40.68,0.947361805
37.8203709,-122.4210296,40.84,1.83637E-05
