37.8118071,-122.4433926,1317.167221
37.8118271,-122.4433562,1317.167221
37.811847,-122.4433194,1134.363656
37.8118668,-122.4432821,818.7769903
37.8118867,-122.4432448,574.4305408
37.8119066,-122.4432071,250.8497195
37.8119268,-122.4431694,86.00804178
37.8119468,-122.4431314,43.71181353
37.8119671,-122.4430935,9.786070258
37.8119874,-122.4430555,0.151311963
37.8120077,-122.4430174,12.54023545
37.812028,-122.4429791,30.28276403
37.8120484,-122.4429409,30.28276403
37.812069,-122.4429029,95.66641041
37.81209,-122.4428648,298.6023853
37.8121111,-122.4428267,462.3369
37.8121322,-122.4427886,552.7124063
37.8121528,-122.4427499,615.2907554
37.8121731,-122.4427107,826.3912777
37.8121931,-122.4426712,974.034292
37.8122125,-122.4426312,957.748686
37.8122319,-122.4425911,1101.940549
37.8122517,-122.4425513,793.4900379
37.8122718,-122.4425121,522.0747864
37.8122922,-122.4424734,404.9504353
37.8123129,-122.4424349,238.7513526
37.8123333,-122.4423965,205.5733539
37.8123535,-122.4423576,506.9395038
37.8123737,-122.4423184,859.3192593
37.8123937,-122.442279,842.8551405
37.8124138,-122.4422396,859.3192593
37.8124338,-122.4422004,777.0654946
37.8124538,-122.442161,599.4982091
37.8124736,-122.4421215,631.1718528
37.8124933,-122.442082,615.2907554
37.8125129,-122.4420425,679.285092
37.8125327,-122.4420028,1006.445467
37.8125527,-122.4419631,1070.449193
37.8125731,-122.4419237,1163.652686
37.8125937,-122.4418845,1163.652686
37.8126148,-122.4418456,1163.652686
37.8126359,-122.4418067,1086.242646
37.812657,-122.4417681,793.4900379
37.8126781,-122.4417296,583.8002891
37.8126993,-122.4416913,552.7124063
37.8127205,-122.4416532,404.9504353
37.8127418,-122.4416153,391.0123235
37.812763,-122.4415773,568.2030265
37.8127839,-122.4415387,809.9341026
37.8128048,-122.4414999,1022.558258
37.8128255,-122.4414608,1022.558258
37.8128465,-122.4414219,1086.242646
37.8128678,-122.4413836,941.4182776
37.8128897,-122.4413456,1022.558258
37.8129117,-122.4413076,1101.940549
37.8129336,-122.4412696,1178.780188
37.8129556,-122.4412315,1163.652686
37.8129775,-122.4411934,1133.024838
37.8129992,-122.441155,1266.558685
37.8130209,-122.4411166,1223.344822
37.8130427,-122.4410784,1223.344822
37.8130646,-122.4410402,1237.907312
37.8130864,-122.4410021,957.748686
37.8131082,-122.4409642,875.7771961
37.8131302,-122.4409262,1022.558258
37.8131521,-122.4408882,1223.344822
37.8131739,-122.44085,1308.266124
37.8131956,-122.4408115,1335.159555
37.8132174,-122.4407728,1478.712417
37.8132391,-122.4407343,1537.325766
37.8132613,-122.4406959,1518.855929
37.8132841,-122.4406581,1546.146608
37.813307,-122.4406205,1554.686502
37.8133301,-122.4405828,1650.580162
37.8133531,-122.440545,1667.932371
37.8133763,-122.440507,1599.605236
37.8133996,-122.4404688,1545.362463
37.8134229,-122.4404307,1554.003143
37.8134463,-122.4403926,1476.995481
37.8134697,-122.4403547,1432.078143
37.8134932,-122.4403166,1487.580444
37.8135167,-122.4402785,1545.362463
37.8135399,-122.4402403,1497.899198
37.8135632,-122.4402021,1443.68537
37.8135863,-122.4401637,1246.176296
37.8136094,-122.440125,1275.136497
37.8136324,-122.4400862,1260.744532
37.8136552,-122.4400473,1139.762148
37.813678,-122.4400083,1108.115933
37.8137008,-122.4399694,1059.801276
37.8137237,-122.4399303,910.4317035
37.8137468,-122.4398911,741.4129515
37.8137698,-122.4398518,592.0694842
37.8137928,-122.4398127,691.0695752
37.8138158,-122.4397735,775.160757
37.8138392,-122.4397348,876.6831142
37.8138631,-122.4396964,691.0695752
37.8138869,-122.4396581,859.7742065
37.8139109,-122.4396199,808.992137
37.8139349,-122.4395817,377.0663815
37.8139593,-122.4395436,496.546928
37.8139838,-122.4395057,608.3675097
37.814008,-122.4394675,435.508686
37.8140324,-122.4394296,543.7825365
37.8140566,-122.4393915,792.0694782
37.8140809,-122.4393537,977.4592304
37.8141056,-122.4393161,910.4317035
37.8141298,-122.4392782,808.992137
37.8141534,-122.4392397,741.4129515
37.8141767,-122.4392008,775.160757
37.8141995,-122.4391615,674.3904103
37.8142221,-122.4391218,775.160757
37.8142446,-122.4390821,842.8514493
37.8142671,-122.4390426,741.4129515
37.8142902,-122.4390033,512.1642513
37.8143135,-122.4389643,608.3675097
37.814337,-122.4389255,724.5877725
37.8143605,-122.4388866,608.3675097
37.814384,-122.4388479,624.7554425
37.8144076,-122.4388091,741.4129515
37.8144312,-122.4387707,842.8514493
37.814455,-122.4387323,724.5877725
37.8144789,-122.4386939,808.992137
37.8145028,-122.4386556,792.0694782
37.8145267,-122.4386172,691.0695752
37.8145505,-122.4385788,691.0695752
37.8145742,-122.4385402,775.160757
37.8145978,-122.4385016,691.0695752
37.8146212,-122.4384627,624.7554425
37.8146445,-122.4384237,481.0662336
37.8146679,-122.4383848,792.0694782
37.8146918,-122.4383464,944.042029
37.8147159,-122.4383083,724.5877725
37.8147399,-122.4382703,825.9217778
37.8147639,-122.438232,691.0695752
37.8147878,-122.4381936,481.0662336
37.8148117,-122.438155,405.9379223
37.8148353,-122.4381161,559.7702625
37.8148589,-122.4380773,321.6157702
37.8148826,-122.4380387,608.3675097
37.8149061,-122.438,910.4317035
37.8149297,-122.4379615,1108.115933
37.814953,-122.437923,1155.396948
37.8149765,-122.4378846,1275.136497
37.8150001,-122.4378465,1139.762148
37.8150237,-122.4378082,1108.115933
37.8150477,-122.4377701,944.042029
37.8150718,-122.4377322,859.7742065
37.8150962,-122.4376946,994.0783769
37.8151206,-122.4376571,1216.534423
37.8151447,-122.4376195,1395.808933
37.8151686,-122.4375814,1216.534423
37.815192,-122.4375431,1201.472673
37.8152154,-122.4375047,1344.253546
37.8152388,-122.4374666,1408.135195
37.8152625,-122.4374287,1432.078143
37.8152864,-122.437391,1344.253546
37.8153104,-122.4373535,1432.078143
37.8153344,-122.4373159,1408.135195
37.8153582,-122.437278,1370.471215
37.8153819,-122.43724,1186.258422
37.8154054,-122.4372015,1123.99969
37.8154285,-122.4371628,1344.253546
37.8154514,-122.437124,1231.437624
37.8154744,-122.4370853,1357.469805
37.8154973,-122.4370468,1497.899198
37.8155206,-122.4370084,1592.762874
37.8155439,-122.4369704,1612.358787
37.8155675,-122.4369328,1661.942329
37.815591,-122.4368954,1663.886458
37.8156145,-122.436858,1653.897226
37.815638,-122.4368204,1612.490686
37.8156613,-122.436783,1578.58568
37.8156848,-122.4367459,1509.214547
37.8157088,-122.4367095,1489.138674
37.8157329,-122.4366732,1468.032935
37.8157575,-122.4366368,1606.316232
37.8157818,-122.4366004,1659.550163
37.8158062,-122.436564,1667.904772
37.8158306,-122.4365274,1665.604416
37.815855,-122.4364909,1666.935362
37.8158797,-122.4364543,1650.580162
37.8159041,-122.4364179,1634.077415
37.8159285,-122.4363817,1585.967526
37.8159527,-122.4363454,1499.30744
37.8159768,-122.436309,1570.909409
37.816001,-122.4362722,1638.684792
37.8160247,-122.4362353,1585.967526
37.816048,-122.4361981,1499.30744
37.8160714,-122.4361611,1266.558685
37.8160951,-122.4361247,1101.940549
37.816119,-122.4360882,1101.940549
37.8161427,-122.4360521,875.7771961
37.8161664,-122.436016,777.0654946
37.8161902,-122.4359801,826.3912777
37.8162139,-122.435944,941.4182776
37.8162379,-122.4359078,1117.536676
37.8162621,-122.435872,1101.940549
37.8162865,-122.4358364,1086.242646
37.816311,-122.435801,1223.344822
37.8163358,-122.4357657,1398.889257
37.8163608,-122.43573,1468.032935
37.8163857,-122.4356945,1457.104591
37.8164104,-122.4356591,1294.540434
37.8164351,-122.4356236,1223.344822
37.8164596,-122.435588,1410.993178
37.8164841,-122.4355518,1585.967526
37.8165083,-122.4355153,1623.911067
37.8165325,-122.4354788,1638.684792
37.8165567,-122.4354423,1623.911067
37.8165813,-122.4354062,1599.835712
37.8166062,-122.4353703,1585.967526
37.8166314,-122.435335,1629.152133
37.8166569,-122.4353001,1612.490686
37.8166828,-122.4352656,1546.146608
37.8167086,-122.435231,1623.911067
37.8167344,-122.435196,1665.558211
37.8167601,-122.435161,1667.904772
37.8167859,-122.435126,1650.580162
37.8168113,-122.4350911,1578.58568
37.8168367,-122.435056,1578.58568
37.8168621,-122.4350206,1606.316232
37.8168874,-122.4349853,1562.941911
37.8169125,-122.4349501,1410.993178
37.8169377,-122.4349151,1361.273089
37.8169629,-122.4348802,1086.242646
37.8169879,-122.4348453,875.7771961
37.8170129,-122.4348105,908.648754
37.8170377,-122.4347757,793.4900379
37.8170626,-122.434741,744.3005425
37.8170876,-122.4347064,711.6902049
37.8171128,-122.4346718,727.9728746
37.8171376,-122.4346371,552.7124063
37.8171623,-122.4346025,537.3343645
37.8171872,-122.434568,537.3343645
37.8172121,-122.4345334,647.1353847
37.8172371,-122.4344988,679.285092
37.8172622,-122.4344643,842.8551405
37.8172874,-122.4344298,1054.566448
37.8173126,-122.434395,1163.652686
37.8173377,-122.4343601,1223.344822
37.8173631,-122.4343254,1193.775356
37.8173882,-122.4342905,1266.558685
37.8174134,-122.4342555,1422.87145
37.8174388,-122.4342205,1422.87145
37.8174641,-122.4341857,1445.931845
37.8174898,-122.4341511,1445.931845
37.8175154,-122.4341165,1468.032935
37.8175413,-122.4340822,1457.104591
37.8175674,-122.4340481,1468.032935
37.8175938,-122.4340144,1457.104591
37.8176202,-122.4339807,1193.775356
37.8176464,-122.4339471,1133.024838
37.8176723,-122.4339134,1101.940549
37.817698,-122.4338792,1193.775356
37.8177233,-122.4338446,1101.940549
37.8177486,-122.4338098,1117.536676
37.8177734,-122.4337747,1117.536676
37.8177981,-122.4337394,1086.242646
37.8178228,-122.4337042,875.7771961
37.8178473,-122.4336691,826.3912777
37.817872,-122.4336338,892.2225088
37.8178965,-122.4335985,990.2686845
37.817921,-122.4335632,908.648754
37.8179453,-122.4335275,1101.940549
37.8179696,-122.4334918,1193.775356
37.8179939,-122.433456,1086.242646
37.8180177,-122.4334201,695.4588481
37.8180416,-122.4333844,433.3276204
37.8180651,-122.4333484,568.2030265
37.8180885,-122.4333121,695.4588481
37.818112,-122.433276,941.4182776
37.8181356,-122.4332396,1101.940549
37.8181595,-122.4332035,1086.242646
37.8181836,-122.4331677,1022.558258
37.8182082,-122.4331322,1038.600698
37.8182329,-122.433097,859.3192593
37.8182574,-122.4330619,744.3005425
37.8182818,-122.4330266,744.3005425
37.818306,-122.4329913,711.6902049
37.8183302,-122.432956,631.1718528
37.8183548,-122.432921,419.0573094
37.8183792,-122.4328863,205.5733539
37.8184037,-122.432852,1.398141776
37.8184281,-122.4328181,3.828228517
37.8184522,-122.4327838,38.78037913
37.8184765,-122.43275,159.1345049
37.8185009,-122.4327165,141.1742545
37.8185251,-122.4326827,93.12695124
37.8185494,-122.4326489,93.12695124
37.8185737,-122.4326152,48.92630865
37.818598,-122.4325815,168.461765
37.8186224,-122.4325479,141.1742545
37.8186471,-122.4325145,48.92630865
37.8186718,-122.432481,12.37532632
37.8186966,-122.4324477,79.15219331
37.8187215,-122.4324146,141.1742545
37.8187465,-122.4323817,132.5492523
37.8187716,-122.432349,60.19423591
37.8187969,-122.4323163,86.00804178
37.8188223,-122.4322838,72.56257992
37.8188476,-122.4322512,72.56257992
37.8188728,-122.4322185,197.7823077
37.8188979,-122.432186,332.9796402
37.8189229,-122.4321534,296.7499764
37.8189478,-122.4321207,308.6631246
37.8189725,-122.4320878,345.3726248
37.8189973,-122.4320548,285.0070564
37.819022,-122.4320219,370.6016631
37.8190465,-122.4319889,449.443144
37.8190709,-122.4319558,804.4994498
37.8190952,-122.4319229,889.3394701
37.8191191,-122.4318896,660.4138456
37.8191428,-122.4318559,804.4994498
37.8191663,-122.4318224,1157.0743
37.8191894,-122.4317886,1145.80855
37.8192124,-122.4317546,1122.744172
37.8192354,-122.4317206,1179.050541
37.8192584,-122.4316867,1099.000019
37.8192814,-122.4316528,930.8105824
37.8193047,-122.4316188,903.2467112
37.8193281,-122.431585,1036.917001
37.8193516,-122.4315516,958.0031454
37.8193755,-122.4315183,944.4560434
37.8193994,-122.4314853,997.9997775
37.8194234,-122.4314523,971.4464126
37.8194474,-122.431419,804.4994498
37.8194715,-122.4313858,631.6186689
37.8194956,-122.4313525,476.6272087
37.8195197,-122.4313191,490.3632038
37.8195438,-122.4312856,532.0779289
37.8195676,-122.4312521,689.2796952
37.8195917,-122.4312189,875.356204
37.8196158,-122.431186,1024.073316
37.8196397,-122.4311529,1062.192404
37.8196636,-122.4311199,1110.954726
37.8196874,-122.4310869,1099.000019
37.8197115,-122.4310541,1230.552559
37.8197356,-122.4310218,1345.090964
37.8197597,-122.4309895,1392.662235
37.8197836,-122.4309572,1406.731246
37.8198075,-122.4309249,1396.595605
37.8198315,-122.4308924,1368.901356
37.8198553,-122.4308598,1374.193686
37.8198792,-122.4308274,1421.92771
37.8199029,-122.4307951,1403.309273
37.8199267,-122.4307629,1388.105754
37.8199508,-122.4307312,1351.231362
37.8199748,-122.4306996,1285.752438
37.8199991,-122.4306684,1317.25334
37.8200235,-122.4306373,1344.931345
37.8200483,-122.4306063,1378.883687
37.8200732,-122.4305756,1378.883687
37.8200981,-122.4305451,1344.931345
37.8201231,-122.4305147,1309.728774
37.8201481,-122.4304843,1324.538859
37.8201732,-122.4304536,1406.425171
37.820198,-122.4304228,1392.314405
37.8202227,-122.4303919,1378.883687
37.8202473,-122.4303609,1351.231362
37.8202719,-122.4303299,1309.728774
37.8202965,-122.4302989,1324.538859
37.8203212,-122.4302681,1241.319616
37.8203458,-122.4302374,1250.636795
37.8203706,-122.4302068,1309.728774
37.8203951,-122.4301759,1285.752438
37.8204197,-122.4301448,1250.636795
37.820444,-122.4301138,1137.384338
37.8204682,-122.4300827,1090.928259
37.8204924,-122.4300519,1042.121854
37.8205166,-122.4300209,965.1925872
37.8205408,-122.42999,802.0405205
37.8205648,-122.4299592,592.6769641
37.8205888,-122.4299287,432.2387783
37.820613,-122.4298985,345.4433751
37.8206375,-122.4298687,406.8149758
37.8206624,-122.4298393,445.1191447
37.8206874,-122.4298102,381.8724669
37.8207124,-122.4297813,265.6660914
37.8207376,-122.4297525,265.6660914
37.8207626,-122.4297237,244.3693734
37.8207875,-122.4296945,265.6660914
37.8208123,-122.4296652,254.9291465
37.8208371,-122.4296361,213.7915927
37.8208621,-122.4296072,233.9906613
37.8208872,-122.4295786,333.5812632
37.8209128,-122.42955,458.1053088
37.8209383,-122.4295215,565.2008979
37.8209638,-122.4294928,606.4914824
37.8209894,-122.4294642,690.111772
37.8210151,-122.4294358,578.9116652
37.8210412,-122.4294078,298.8999413
37.821067,-122.4293803,47.87843908
37.8210928,-122.4293531,3.493580439
37.8211183,-122.4293258,3.036465445
37.8211434,-122.4292982,83.96193813
37.8211684,-122.4292703,149.1390354
37.8211928,-122.429242,201.160952
37.821217,-122.4292136,289.9949075
37.8212408,-122.4291849,289.9949075
37.8212647,-122.4291562,332.9403715
37.821289,-122.4291279,482.8264758
37.8213134,-122.4291002,676.45824
37.821338,-122.4290732,861.1544237
37.8213627,-122.4290467,1066.08121
37.8213872,-122.4290202,1167.123917
37.8214117,-122.4289937,1188.743109
37.8214361,-122.4289673,1193.871546
37.8214605,-122.4289411,1194.555961
37.8214851,-122.4289151,1190.383177
37.8215099,-122.4288894,1195.000881
37.8215351,-122.4288642,1191.784873
37.8215604,-122.428839,1176.988813
37.8215857,-122.4288141,1184.750042
37.821611,-122.4287892,1193.871546
37.8216362,-122.4287643,1193.635011
37.8216615,-122.4287391,1195.000881
37.8216863,-122.4287135,1192.947772
37.8217105,-122.4286869,1192.645476
37.8217343,-122.4286599,1195.172172
37.8217578,-122.4286326,1145.126077
37.8217815,-122.4286055,1100.179222
37.8218049,-122.4285784,1000.853807
37.8218281,-122.4285511,1058.099466
37.8218511,-122.4285235,1118.586784
37.8218738,-122.4284955,1100.179222
37.8218961,-122.4284669,973.8953037
37.821918,-122.428438,945.6217308
37.8219393,-122.4284088,719.9678687
37.8219599,-122.4283789,638.3272982
37.82198,-122.4283486,638.3272982
37.8219995,-122.4283176,486.2216
37.8220182,-122.4282864,205.5839642
37.8220365,-122.428255,98.84411881
37.822054,-122.428223,49.38213043
37.8220702,-122.4281901,0.590298591
37.8220854,-122.4281565,26.25716539
37.8220992,-122.4281224,79.86146863
37.8221113,-122.4280875,331.2787742
37.8221222,-122.4280524,676.0320591
37.8221318,-122.4280171,905.2763983
37.8221396,-122.4279816,974.339433
37.822146,-122.4279462,739.5686718
37.8221517,-122.4279108,632.0269674
37.8221568,-122.4278756,273.5759065
37.8221608,-122.4278407,21.41415881
37.8221639,-122.427806,64.5346876
37.8221666,-122.4277717,230.8245854
37.8221691,-122.4277378,525.8368375
37.8221703,-122.4277042,715.3746655
37.8221711,-122.4276708,784.6813479
37.8221712,-122.4276377,792.514929
37.8221706,-122.4276048,794.0196971
37.8221696,-122.4275719,792.514929
37.8221687,-122.4275389,799.1778892
37.8221676,-122.427506,777.6557729
37.822166,-122.4274731,784.9419751
37.8221636,-122.4274403,789.0375881
37.8221605,-122.4274076,792.514929
37.8221568,-122.4273749,799.7327241
37.8221523,-122.4273423,798.4015976
37.8221473,-122.4273096,784.6813479
37.8221418,-122.427277,750.9014942
37.8221358,-122.4272445,710.3316311
37.8221291,-122.4272121,710.3316311
37.8221223,-122.4271797,646.9043533
37.8221161,-122.4271467,381.1711038
37.8221105,-122.4271133,208.7843129
37.8221051,-122.4270796,99.60871798
37.8220996,-122.4270456,0.023434946
37.8220935,-122.4270115,16.25016499
37.822087,-122.4269772,81.90421117
37.8220797,-122.426943,256.5030303
37.8220714,-122.4269091,401.3076039
37.8220625,-122.4268752,449.256941
37.822054,-122.426841,584.6772428
37.8220461,-122.4268063,826.4328739
37.8220385,-122.4267711,941.9843349
37.8220313,-122.4267357,984.6699227
37.8220244,-122.4267,976.5442728
37.8220172,-122.4266645,960.4718099
37.8220099,-122.426629,978.5570356
37.8220019,-122.4265938,980.3767942
37.8219932,-122.4265587,977.6164062
37.8219846,-122.4265234,915.9604119
37.8219759,-122.4264879,842.1386142
37.8219671,-122.4264522,685.3067752
37.8219577,-122.4264165,509.742015
37.8219483,-122.4263807,266.2687185
37.8219386,-122.4263446,103.5348074
37.8219288,-122.4263083,4.817529861
37.8219192,-122.4262714,58.97275628
37.8219098,-122.4262344,111.9739747
37.8219003,-122.4261972,232.6008313
37.8218908,-122.4261599,331.3327182
37.8218811,-122.4261227,331.3327182
37.8218715,-122.4260852,429.2516034
37.8218618,-122.4260478,463.2646045
37.8218517,-122.4260105,451.8662389
37.8218414,-122.4259733,474.7178561
37.8218309,-122.4259363,474.7178561
37.8218205,-122.425899,626.5761516
37.8218099,-122.4258618,650.0655607
37.8217989,-122.4258246,754.3745396
37.8217874,-122.4257878,650.0655607
37.8217751,-122.4257515,497.771417
37.8217626,-122.4257153,556.0553639
37.8217503,-122.4256789,708.4031333
37.8217379,-122.4256425,708.4031333
37.8217257,-122.425606,685.1571751
37.8217136,-122.4255694,843.2269373
37.8217017,-122.4255325,895.8575639
37.82169,-122.4254954,1009.530608
37.8216785,-122.425458,1166.252794
37.8216669,-122.4254205,1194.898751
37.8216546,-122.4253832,1193.635011
37.8216422,-122.4253459,1181.740509
37.82163,-122.4253085,1188.743109
37.8216179,-122.4252709,1136.119552
37.8216052,-122.4252335,1146.098294
37.821592,-122.4251964,1173.932827
37.821578,-122.4251597,1155.187474
37.821564,-122.4251231,1066.08121
37.8215496,-122.4250865,1034.678536
37.8215355,-122.4250496,747.8369085
37.8215216,-122.4250121,615.9609108
37.8215076,-122.4249745,482.8264758
37.8214939,-122.4249365,71.78176274
37.8214802,-122.4248979,69.70389609
37.8214664,-122.424859,484.3752071
37.8214519,-122.4248198,829.8089768
37.8214367,-122.4247806,1170.503619
37.8214216,-122.4247413,1409.264132
37.8214065,-122.4247015,1383.971711
37.821391,-122.4246616,1145.80855
37.821375,-122.4246218,1036.917001
37.8213584,-122.4245819,958.0031454
37.8213417,-122.4245424,861.302593
37.8213247,-122.4245029,790.1804319
37.8213082,-122.4244631,718.1686296
37.8212923,-122.4244227,504.1875146
37.8212768,-122.4243816,332.9796402
37.8212615,-122.4243405,250.8497195
37.8212464,-122.4242992,86.00804178
37.8212315,-122.4242575,7.497567714
37.8212169,-122.4242154,61.5445073
37.8212019,-122.4241731,155.1803639
37.8211864,-122.4241312,174.57948
37.8211704,-122.4240894,311.2164318
37.8211541,-122.4240477,679.285092
37.8211376,-122.4240057,908.648754
37.8211208,-122.4239634,1335.159555
37.8211036,-122.4239214,1537.325766
37.8210861,-122.4238793,1666.897882
37.8210683,-122.4238371,1634.076264
37.8210506,-122.4237946,1599.605236
37.8210332,-122.4237516,1487.580444
37.8210169,-122.423708,1420.226525
37.8210014,-122.423664,1443.68537
37.8209861,-122.4236198,1330.827693
37.8209709,-122.4235754,1383.252615
37.8209562,-122.4235307,1275.136497
37.8209413,-122.4234859,876.6831142
37.8209266,-122.4234409,792.0694782
37.820912,-122.4233958,825.9217778
37.820897,-122.4233509,592.0694842
37.8208825,-122.4233054,559.7702625
37.8208686,-122.4232599,481.0662336
37.8208552,-122.4232139,308.2652989
37.820843,-122.4231672,136.9746644
37.8208323,-122.4231197,40.67838588
37.8208227,-122.4230717,11.87568676
37.8208136,-122.4230237,118.7460601
37.8208039,-122.4229759,30.7342144
37.8207934,-122.4229284,308.2652989
37.8207822,-122.4228817,592.0694842
37.8207701,-122.4228352,876.6831142
37.8207575,-122.4227894,1231.437624
37.8207437,-122.4227443,1408.135195
37.8207296,-122.4226996,1643.007734
37.8207155,-122.4226553,1663.886458
37.8207015,-122.422611,1578.58568
37.8206876,-122.4225673,1086.242646
37.8206744,-122.4225234,826.3912777
37.8206624,-122.422479,727.9728746
37.8206513,-122.4224344,477.0648723
37.8206409,-122.4223897,615.2907554
37.8206316,-122.4223445,760.6668694
37.8206225,-122.4222992,583.8002891
37.820613,-122.4222542,274.0046086
37.8206027,-122.42221,0.610498529
37.8205919,-122.4221664,178.014975
37.8205813,-122.422123,285.0070564
37.8205709,-122.4220797,409.4721469
37.8205612,-122.4220361,320.7413999
37.8205526,-122.4219919,187.7899218
37.8205445,-122.4219476,86.00804178
37.8205369,-122.421903,93.12695124
37.8205289,-122.4218587,197.7823077
37.8205206,-122.4218144,422.6809456
37.8205117,-122.4217707,790.1804319
37.8205017,-122.4217277,861.302593
37.8204916,-122.4216847,833.0072252
37.8204806,-122.4216422,1122.744172
37.8204695,-122.4215997,917.0722836
37.8204595,-122.4215567,930.8105824
37.8204498,-122.4215135,761.4413881
37.8204408,-122.42147,574.4305408
37.8204321,-122.4214262,560.2518856
37.8204232,-122.4213823,187.7899218
37.8204141,-122.4213382,79.15219331
37.8204041,-122.4212944,86.00804178
37.8203935,-122.4212507,43.71181353
37.8203825,-122.4212072,86.00804178
37.8203712,-122.421164,168.461765
37.8203594,-122.421121,207.9877522
37.8203473,-122.4210782,285.0070564
37.8203355,-122.4210355,357.9150764
37.8203242,-122.4209924,345.3726248
37.8203136,-122.420949,168.461765
37.8203035,-122.4209052,43.71181353
37.8202937,-122.4208612,21.93202131
37.8202841,-122.420817,5.511199956
37.8202747,-122.4207726,49.9323245
37.820265,-122.420728,262.0299855
37.8202551,-122.4206833,433.3276204
37.8202449,-122.4206383,760.6668694
37.8202345,-122.4205934,957.748686
37.8202236,-122.4205486,925.0494897
37.8202127,-122.4205036,941.4182776
37.8202021,-122.4204586,1086.242646
37.8201914,-122.4204135,1133.024838
37.820181,-122.4203682,1054.566448
37.8201706,-122.4203234,647.1353847
37.8201602,-122.4202787,419.0573094
37.8201499,-122.4202341,216.3952173
37.8201396,-122.4201895,145.8704065
37.8201298,-122.420145,194.9942385
37.8201205,-122.4201001,350.2627078
37.8201118,-122.4200549,377.2482262
37.8201034,-122.4200096,377.2482262
37.820095,-122.4199642,337.0514087
37.8200862,-122.4199191,250.277459
37.8200767,-122.4198743,216.3952173
37.8200665,-122.4198299,74.32899914
37.8200557,-122.4197857,95.66641041
37.8200451,-122.4197414,145.8704065
37.820035,-122.419697,128.0462226
37.8200256,-122.4196523,136.8246271
37.8200166,-122.4196075,15.47666197
37.8200079,-122.4195629,9.786070258
37.8199991,-122.4195184,54.42133065
37.8199902,-122.4194741,18.4499793
37.8199804,-122.4194302,72.56257992
37.8199699,-122.4193864,34.13442838
37.8199593,-122.4193426,7.590881017
37.8199492,-122.4192981,184.6617038
37.8199394,-122.4192533,286.1969114
37.819929,-122.4192088,262.0299855
37.8199178,-122.4191647,145.8704065
37.8199064,-122.4191207,184.6617038
37.8198954,-122.4190764,262.0299855
37.8198849,-122.4190319,298.6023853
37.8198747,-122.4189874,324.034364
37.8198649,-122.4189427,174.57948
37.819856,-122.4188977,227.4558947
37.8198476,-122.4188524,194.9942385
37.8198397,-122.4188072,194.9942385
37.8198322,-122.4187619,174.57948
37.8198249,-122.4187165,184.6617038
37.8198178,-122.4186711,145.8704065
37.8198106,-122.4186256,119.5382799
37.8198032,-122.4185803,174.57948
37.8197957,-122.4185352,61.5445073
37.8197878,-122.4184901,39.50740307
37.8197794,-122.4184453,22.26948011
37.8197703,-122.4184005,74.32899914
37.8197609,-122.418356,128.0462226
37.8197511,-122.4183114,119.5382799
37.8197411,-122.4182669,128.0462226
37.819731,-122.4182226,18.72002035
37.8197209,-122.4181783,5.578994609
37.8197113,-122.418134,18.72002035
37.8197024,-122.4180893,18.72002035
37.8196938,-122.4180446,22.26948011
37.8196853,-122.4179998,9.911447543
37.8196768,-122.417955,0.610498529
37.8196681,-122.4179105,21.93202131
37.8196592,-122.4178663,38.78037913
37.8196506,-122.4178218,5.511199956
37.8196422,-122.4177772,1.30045E-05
37.8196338,-122.4177323,30.28276403
37.8196251,-122.4176875,74.32899914
37.8196158,-122.4176428,81.15566513
37.8196066,-122.4175982,61.5445073
37.8195973,-122.4175536,88.26893648
37.8195883,-122.4175087,145.8704065
37.8195793,-122.4174639,119.5382799
