37.8118071,-122.4433926,38
37.8118271,-122.4433562,38
37.811847,-122.4433194,38.19
37.8118668,-122.4432821,38.43
37.8118867,-122.4432448,38.6
37.8119066,-122.4432071,38.85
37.8119268,-122.4431694,39.03
37.8119468,-122.4431314,39.1
37.8119671,-122.4430935,39.19
37.8119874,-122.4430555,39.26
37.8120077,-122.4430174,39.36
37.812028,-122.4429791,39.41
37.8120484,-122.4429409,39.41
37.812069,-122.4429029,39.52
37.81209,-122.4428648,39.72
37.8121111,-122.4428267,39.84
37.8121322,-122.4427886,39.9
37.8121528,-122.4427499,39.94
37.8121731,-122.4427107,40.07
37.8121931,-122.4426712,40.16
37.8122125,-122.4426312,40.15
37.8122319,-122.4425911,40.24
37.8122517,-122.4425513,40.05
37.8122718,-122.4425121,39.88
37.8122922,-122.4424734,39.8
37.8123129,-122.4424349,39.67
37.8123333,-122.4423965,39.64
37.8123535,-122.4423576,39.87
37.8123737,-122.4423184,40.09
37.8123937,-122.442279,40.08
37.8124138,-122.4422396,40.09
37.8124338,-122.4422004,40.04
37.8124538,-122.442161,39.93
37.8124736,-122.4421215,39.95
37.8124933,-122.442082,39.94
37.8125129,-122.4420425,39.98
37.8125327,-122.4420028,40.18
37.8125527,-122.4419631,40.22
37.8125731,-122.4419237,40.28
37.8125937,-122.4418845,40.28
37.8126148,-122.4418456,40.28
37.8126359,-122.4418067,40.23
37.812657,-122.4417681,40.05
37.8126781,-122.4417296,39.92
37.8126993,-122.4416913,39.9
37.8127205,-122.4416532,39.8
37.8127418,-122.4416153,39.79
37.812763,-122.4415773,39.91
37.8127839,-122.4415387,40.06
37.8128048,-122.4414999,40.19
37.8128255,-122.4414608,40.19
37.8128465,-122.4414219,40.23
37.8128678,-122.4413836,40.14
37.8128897,-122.4413456,40.19
37.8129117,-122.4413076,40.24
37.8129336,-122.4412696,40.29
37.8129556,-122.4412315,40.28
37.8129775,-122.4411934,40.26
37.8129992,-122.441155,40.35
37.8130209,-122.4411166,40.32
37.8130427,-122.4410784,40.32
37.8130646,-122.4410402,40.33
37.8130864,-122.4410021,40.15
37.8131082,-122.4409642,40.1
37.8131302,-122.4409262,40.19
37.8131521,-122.4408882,40.32
37.8131739,-122.44085,40.38
37.8131956,-122.4408115,40.4
